id,latitude,longitude,text
6.7099077125686477E17,51.506667,-0.0525,One from #thevaccines on Friday night. #vevogoshow #nikond610 #50mm #toomuchfreerum @ Wapping… https://t.co/IqMmxc0AVv
6.70990779469312E17,51.69032658,-0.41835658,Rivkin family selfie  #harrypotter edition @ Harry Potter Studio Tour  Leavesden Studios https://t.co/1T0h72b5xb
6.7099078055984742E17,51.42897167,-0.04685749,Cake with Callum @ Brown and Green Sydenham https://t.co/bDKugN1uDH
6.709907969680425E17,51.4544,-0.0936,In life  as I am learning everyday  one have to take risks  let go of the fear of failure and stop… https://t.co/JbpDyDeJSE
6.7099084179680051E17,51.53194444,0.03944444,Good view! #westham @ Boleyn Ground https://t.co/oU3LNmy4ho
6.7099086365754163E17,51.54130927,-0.00319533,#Stratford 15:45 to #ClaphamJunction  @LDNOverground Cancelled. https://t.co/jLGOYUFyIt
6.7099088576977306E17,51.6822548,-0.3170393,Go see smokeymacbbq at The Radlett Center now till 5.30pm for the Xmas light switch on. Get some… https://t.co/iC4npiJgbS
6.7099090421221376E17,51.6029625,-0.0676102,North London football. @ White Hart Lane https://t.co/wdgQU82jUY
6.7099092120754176E17,51.75169265,-0.33901955,Back in the Albans @ Jamie's Italian https://t.co/HLArIDGneG
6.7099092698311475E17,51.51435128,-0.15269279,I'm at @Selfridges & Co in London  Greater London  Greater London https://t.co/fwz2RhdbKb
6.7099092887037542E17,51.6833,-0.9,Just been beaten at #pool by a 7 year old! @ Chinnor https://t.co/LSoQOjly3a
6.7099093493116928E17,51.60074019,-0.0708349,Oxford Circus Christmas decor #traveldiaries #london @ Oxford Circus https://t.co/yLowFdBLlO
6.7099093996448973E17,51.50776164,-0.12576418,@duckytennent hooray - feels big! #ClimateMarch
6.7099096180424704E17,51.52247616,-0.16316414,Ah London  I am back (@ London Marylebone Railway Station (MYB) - @nationalrailenq in Marylebone  Greater London) https://t.co/LeBuBmAszW
6.7099097047382835E17,51.52277778,-0.15527778,No les quiero adelantar nada  pero... Daniel no sigue mas... #007 #jamesbond #bond @ Madame Tussauds https://t.co/GxvmGa7d0G
6.7099097853530931E17,51.50855726,-0.14222196,Love. #junyawatanabe #commedesgarcons #doverstreetmarket @ DOVER STREET MARKET https://t.co/jN30CEaMw8
6.7099099500213862E17,51.50168217,-0.1221547,The Brits Got It Right... This is How you Protest. @ Big Ben & House of Parlament  London Eye &… https://t.co/Z4SqOMM2TN
6.7099100083641958E17,51.5180016,-0.0770235,so many cakes to choose from 💛💙💜💚 @ The Hummingbird Bakery - Spitalfields https://t.co/5E5do6KM93
6.7099103066209894E17,51.508611,-0.163611,🎡 @ Hyde Park  London https://t.co/GBIdmTkB7n
6.7099105242212352E17,51.701,-0.416,Sometimes you just need to be held @ Abbots Langley https://t.co/k9mrFsm2wn
6.7099105469969203E17,51.55122449,-0.11435813,Loving mine and @ebarks26 #whiskey and #gin #adventcalendars from barbaramurg #xmas @ Buckler Court https://t.co/yYw2A2OkB5
6.7099109748564787E17,51.56010165,0.15410461,Just posted a photo @ Dagenham East London https://t.co/uZFKAJflF2
6.7099109950739661E17,51.5396358,-0.14295101,Maltepe pazarı. (@ Camden Town in Camden  Greater London) https://t.co/hzi7j3ullK
6.7099111079010304E17,51.47608,-0.24216,The Little Mermaid and a bunny burrito 😍😍😍 @ Homeee <3 https://t.co/cImB5eT1Kt
6.7099112137640755E17,51.4307331,-0.3260766,Launched from Teddington  Middlesex about twenty five minutes ago - https://t.co/RyHyE6PBGc
6.709911284271063E17,51.60728422,-0.25763556,@kizletwiggle  My brain hurts.
6.7099113210540032E17,51.46885742,-0.45778857,London Heathrow #job #is #job #jamirahphotographers #photographersoninstagram @ Emirates Lounge … https://t.co/F3I2xDsE3c
