id,latitude,longitude,text
6.3306479959369728E17,51.50853,-0.12574,Best Commercial free HipHop radio app http://t.co/BPeaDpYMnC
6.3306496264307507E17,51.51197,-0.1228,#ksa #saudiarabia #ferrari #middleeast #car #cars #london #arab #arabs #instafollow #life #lifestyle… https://t.co/NiEjGIK3Gi
6.3306496925735322E17,51.5063,-0.1271,Trend Alert: 'Nash Grier'. More trends at http://t.co/do7Hdxwcnc #trndnl http://t.co/zN8dEnAHDW
6.330650371759145E17,51.560278,-0.160833,life is not as perfect as this house.  I'm okay with that.  p.s. I mean... i'm trying to be okay with… https://t.co/JvJKg4U5Hq
6.3306503972185702E17,51.507537,-0.14248,I miss you.   Saw #Trainwreck in theatres and all the b-roll of my city streets made me nostalgic for… https://t.co/g20drmiceC
6.3306505606692864E17,51.430044,-0.569947,#Healthcare alert: REMINISCENCE CARE ASSISTANTS in Virginia Water ... | Sunrise Senior Living UK | #VirginiaWater http://t.co/i3tACQbziT
6.330650618677207E17,51.58817,0.229024,@TeenChoiceFOX @ninadobrev she's unreal😭😭 https://t.co/wZedvjp4ku
6.3306506823049626E17,51.511141,-0.117172,Taking 1 last look the BigScreen somersethouse film4 festival it it was a blast SummerScreen… https://t.co/tqLDslsw1P
6.3306510926337229E17,51.533929,0.002832,I thought she was Swedish :// #ontopictalkshow
6.3306536580798464E17,51.551272,-0.298612,Team Redcross @ Palm Beach Restaurant https://t.co/5O3xZY9yVZ
6.3306537381073306E17,51.537532,-0.101436,“@DebbyMontana: too many girls with these apartheid breasts  refusing to wear a bra http://t.co/eMtVUjwi8R” WILD 😭😭
6.3306538685502259E17,50.866667,-1.566667,Wild ponies @ New Forest https://t.co/tIL7GB3GrL
6.3306543157467546E17,51.603732,-0.064768,English Premier League Tottenham 2 - Stoke City 2 @ White Hart Lane -… https://t.co/TrOBu32BaR
6.330654371530752E17,51.477945,0.022178,@stuartmwrites https://t.co/nePwgwc4yF
6.3306550945030554E17,51.503112,-0.464097,Can I just point out how unlikely a Russian gym coach in the early 80's USA is?
6.3306564523670323E17,51.503111,-0.464096,Can I just point out how unlikely a Russian gym coach in the early 80's USA is? #LetMeIn
6.3306564589519667E17,51.47,0.009,After a long weekend the Danny Fisher Wellness Studio is on its way ;  ) #hardwork #determination… https://t.co/dZvco7JLOX
6.3306565952251494E17,51.332222,-0.557778,Temp 12.8°C Wind 0mph Press 1015.1hpa Rising slowly Cloud 1076 ft Rain 0.0mm Humidity 84% #Woking #UKWeather
6.3306568289735885E17,51.499722,0.250278,#Thurrock #Weather 17/0100 Fcast:Fine weather |Temp:14.0°C| Hum:75% UV:0 Sunset:20:18hrs |Baro:1022.0hpa Steady|WindGust 0.0mph
6.3306570892301517E17,51.234444,-0.2,Temp: 13.4°C Falling. Wind max(last 10mins):0.0mph. Pressure: 1018.4hpa Rising. Rain Today 0.0mm. Rainfall last 24hrs 0.0mm. #reigate
6.3306571255949722E17,51.500753,-0.12468,BONG!  BONG!  BONG!  BONG!  BONG!  BONG!  BONG!  BONG!  BONG!  BONG!
6.3306572620344115E17,51.555942,-0.108164,#Retweet from @SkySportsARS: https://t.co/nn4KTKdbS2 #AFC #COYG
6.3306573119896371E17,51.617222,-0.601111,Wind 0.0 mph NE. Barometer 1019.7 hPa  Rising slowly. Temperature 14.4 °C. Rain today 0.0 mm. Humidity 40%
6.3306573476832461E17,51.874722,0.986944,Wind 0.0 mph --- Barometer 1018.5 mb Rising slowly  Temperature 11.6 .C  Rain today 0.0 mm  Humidity 55% @ 01:00:07.#ukweather.#weather
6.3306573872778445E17,51.513056,-0.158889,#HydePark walk and #softcone 🍦 #Sundays #LDN #marblearch #idontwannaleavelondon @ Marble Arch https://t.co/rRAcaAMiXA
6.3306574099268813E17,51.641667,0.364444,#weatherhutton #essex Fairly fine  showers likely Temp 12.7°C Humid 88% Wind 0.0m/s --- Baro 1008.1 hPa Rising slowly Rain Today 0.0mm
6.3306575309310771E17,51.5063,-0.1271,1. #TeenChoiceAwards 2. #ontopictalkshow 3. Jason Day 4. TCAs 5. #MOTD2  2015/8/17 00:57 BST #trndnl http://t.co/do7Hdxwcnc
6.3306575495541555E17,51.5063,-0.1271,6. Murray 7. #VoteCorbyn 8. #JanoskianatorsAreProudOfJames 9. Casino Royale 10. Nash Grier  2015/8/17 00:57 BST http://t.co/do7Hdxwcnc
6.3306575916661146E17,51.4825,0.376667,Wind 0 mph NE. Barometer 1019.2 mb  Rising slowly. Temperature 14.0 °C. Rain today 0.0 mm. Humidity 85%
6.3306582890110976E17,51.492909,-0.254624,Don't Look Down by Martin Garrix Featuring Usher is #nowplaying in Hare & Tortoise.  Download it now at http://t.co/o0nGM7HzCa
6.330658880280576E17,24.683167,46.703527,اللهم ادم علي  نعمتك 💛
6.3306596580320461E17,51.365,-0.251,00:57 BST: 13.5°C  88%  0.0 / 0.0 mph S  0.0 mm/hr  1019 hPa rising slowly http://t.co/2va2X3DdGm
6.330660145410007E17,51.754135,-0.237073,What a lush evening with Jamie  Mary and Flick. Totally what we needed before the mayhem of work that's about to begin
6.3306608716955648E17,51.44286,-0.149423,#balham @ Balham London UK https://t.co/C8rcdTnPV9
6.3306612526644838E17,51.644712,-0.040772,Happy 60th birthday @FirstLadyJakes
6.330661273467945E17,51.656544,-0.052205,In Enfield chasing foxes
6.3306615233229619E17,51.478008,0.02227,“@BBCSport: BREAKING: Andy Murray WINS the Rogers Cup in Montreal.  Live reaction: http://t.co/ss3NuW56VR #bbctennis http://t.co/FHRnJ4VBw1”
6.3306615484885811E17,51.396667,-0.237222,Fine weather. Now: 15.0C Today Hi:15.0C - Lo:14.8C - Rain =0.00 ins.   Details - http://t.co/CLDk82uHMR
6.3306616252862464E17,51.379444,0.099444,Wind 0 km/h ---. Barometer 1018.7 mb  Rising slowly. Temperature 13.0 °C. Rain today 0.0 mm. Humidity 91%
6.3306635275290214E17,51.503113,-0.464094,So you've got one of the most iconic scenes of 21st cinema to work with  and you decide to change it? Well done #LetMeIn
6.330663962897367E17,51.32696,-0.59999,on vit dans un monde ou on est tellement habitués aux connards que quand on tombe sur quelqu'un de relativement sympa on est surpris
6.3306647818775347E17,51.550699,-0.259967,Aww @PureGym are so cute trying to get me back ☺ but alas that can no longer be...unless there are any in France? http://t.co/wMai2SFPUB
6.3306650436007936E17,51.524508,-0.114779,انا لحبيبي و حبيبي الي💜
6.3306654477654426E17,51.587096,-0.099185,@jlpeter37 @bonsoirmichel you're welcome   Janet!
6.3306658590588518E17,51.472989,-0.100398,@yourbaeshouse LOL I am init😭😂
6.3306660193639219E17,51.509347,-0.595448,If you're a #CustomerService professional in #Slough  check out this #job: http://t.co/fmNLQadOYr #Hiring
6.3306664766701158E17,51.480236,-0.197502,Strong Together by Kidda is #nowplaying in Elk Bar  London.  Download it now at http://t.co/wBwDaXtJ8a
6.3306667703968973E17,51.531345,-0.123951,Waiting for a train home  thought I'd be a tourist. #Harry #potter #hp #kingscross #platform93/4 @… https://t.co/625e4FZVYO
6.3306674868263322E17,51.503112,-0.464096,So you've got one of the most iconic scenes of 21st century cinema to work with  and you decide to change it? Well done #LetMeIn
6.3306675396741939E17,51.519017,-0.126638,Feliz de haberlo vivido con ustedes  las amo @ British Museum https://t.co/XRn8MKDra2
6.3306685534794138E17,51.506625,-0.074233,I'm at Starbucks in London https://t.co/UDJg5Qtuhz
6.330668645251113E17,51.644463,-0.070768,@endless_decay That's a lot of fucking money
6.3306704941420544E17,51.902275,-0.651385,All Day by Kanye West is #nowplaying in Anytime Fitness.  Download it now at http://t.co/VesPZvWM1O
6.3306707700010598E17,51.508611,-0.163611,Just posted a photo @ Hyde Park  London https://t.co/3rbEBoEJ9Z
6.3306717570889318E17,51.508261,-0.096937,Ricardo II 👏👏👏👏👏👏 🎭🎭🎭🎭🎭 Shakespeare Globe 🎭🎭🎭🎭🎭. Espetáculo monstro  estupendo  magnífico  etc. 👏👏👏👏👏… https://t.co/IL9dGQiMfw
6.3306719038053581E17,51.508231,0.028177,like all great things #sitc2015 has come to an end :( #iamcry #alreadyplanningmyreturn @ ExCeL London https://t.co/PiDfS6fjTm
6.3306724949079245E17,51.749514,-0.33949,VIDEO: Swiss watch meets Apple Watch http://t.co/UVWBAxA1la #business #marketing
6.3306727412825702E17,51.432799,0.128569,@baileymac02 I'm so excited to get a signed polariod My picture better be nice OMG😩😩😂❤️
6.3306734270511514E17,51.503112,-0.464096,Terrible. It takes a special kind of stupid to take a great film  copy it & still make it almost unwatchably dumb. #LetMeIn
6.3306736093355213E17,51.37094,-0.305594,Lovely Welsh Ale in London! Good to see and taste this treat fron home! #Glamorgan #mydarlinlemontime… https://t.co/3qr7mjiiRV
6.3306739627055104E17,51.529361,-0.127487,One day in #London #British #library #travel #reading #book #research #reference #academic… https://t.co/HM9YRvesPS
6.3306743554183578E17,51.480236,-0.197502,Haven't Stopped Dancing Yet by Gonzales is #nowplaying in Elk Bar  London.  Download it now at http://t.co/CNsE2ylOSt
