id,latitude,longitude,text
6.5894627886943846E17,51.5063,-0.1271,1. #BlackCatDay 2. Chris Grayling 3. #charitytuesday 4. #climaterisk15 5. Trigger  2015/10/27 09:58 GMT #trndnl https://t.co/do7Hdxwcnc
6.5894628073173402E17,51.5063,-0.1271,6. UK GDP 7. #SmallzySGFGPrize 8. #BBCFuture 9. Ambode 10. SXSW  2015/10/27 09:58 GMT #trndnl https://t.co/do7Hdxwcnc
6.5894629362936627E17,51.5843658,-0.1003058,Oh Snap! We got a bit creative this morning | #halloween #november #christmasisnear #pumpkin… https://t.co/scr87unaWn
6.5894630316720947E17,51.6856041,-0.39633666,#livestaustell helping at the Prayer & Faith Conference run by #secteensministries 200 young people … https://t.co/xlFCke0KUu
6.589463244071895E17,51.7651747,-0.23780529,I'm the grater to your cheese. @ Hatfield Police Station https://t.co/XGaJEFszta
6.5894634866691686E17,51.4309209,-0.0936496,Interested in a #Pharmaceutical #job near #EastLondon  England? This could be a great fit: https://t.co/6p8qLokQe1 #Hiring #CareerArc
6.5894638194878464E17,51.3107253,-0.6244556,@Carpervert @LEGO_Group @LEGOLANDWindsor .... Glad I've got nectar points for the entrance tickets!
6.5894640723208602E17,51.365,-0.251,09:56 GMT: 14.0°C  95%  1.1 / 4.5 mph SE  0.0 mm/hr  1010 hPa rising slowly https://t.co/YecYivdARa
6.5894644144921805E17,51.4825,0.37666667,Wind 2 mph E. Barometer 1010.1 mb  Rising slowly. Temperature 12.8 °C. Rain today 0.0 mm. Humidity 97%
6.589464600761303E17,51.5072,-0.1275,At club KOKO with the homie and amazingly talented artist @redsavva #london #wedowhatwewant @ London … https://t.co/0N1wRYzHoW
6.5894648260795597E17,51.5160801,-0.1419991,The awkward moment I went from 'The Lords is the most undemocratic institu...' to 'YAY LORDS. ALWAYS NEED A SECOND CHAMBER IN POLITICS.'
6.5894651117529088E17,51.37944444,0.09944444,Wind 0 km/h ---. Barometer 1007.3 mb  Falling slowly. Temperature 13.6 °C. Rain today 0.0 mm. Humidity 88%
6.5894651264753664E17,50.802675,-0.868555,Flood Alert: Thorney Island to Bracklesham 16:34 26 October https://t.co/1ORQUmtHez
6.5894652337645568E17,51.5063,-0.1271,@CarbonBubble the 1st mention of #climaterisk15 appears on your TL. Now is Trending Topic in United Kingdom! #trndnl
6.589465355274199E17,51.459286,-0.272232,Flood Alert: Tidal Thames riverside from Putney Bridge to Teddington Weir 07:52 27 October https://t.co/39z1WyE5Bl
6.5894657668605542E17,50.9261055,0.5706766,If you're a professional in #WestfieldWhiteCity  check out this #job: https://t.co/1Im3o4Vogl #o2jobs #Hiring
6.5894658664333312E17,51.50405497,-0.22014387,Balayage overdirected and contour #trends #hair #fashion #easytechnique @ Headmasters    Shepherds… https://t.co/q3Uoxi2v98
6.5894660834881946E17,51.5063,-0.1271,208 users and 340 tweets (216 RTs) in 23 hours made #climaterisk15 a Trending Topic in United Kingdom. #trndnl
6.5894660992165478E17,51.5063,-0.1271,212 037 people could have seen #climaterisk15 since its 1st mention until it became a Trending Topic. #trndnl
6.5894661145679462E17,51.5063,-0.1271,#Top3Apps for #climaterisk15  Twitter for iPhone 54% TweetDeck 10% Twitter for Android 9%
6.5894661307580826E17,51.5063,-0.1271,The tweet with the most impact of the #climaterisk15 Trend  was published by @CarbonBubble: https://t.co/quIy6AlvcW (25 RTs) #trndnl
