id,latitude,longitude,text
6.1941970765812531E17,51.512906,-0.139951,If anyone is wondering what to get me for Christmas  then this cuddly Chewbacca is definitely a… https://t.co/7f78mKiQgn
6.1941972972014387E17,51.539024,-0.098643,@tobiasmayer en-route. See you soon
6.1941973058839757E17,51.589015,-0.223804,Apple is mapping London. http://t.co/SObFIy88WN
6.1941974690837709E17,51.502423,-0.112956,#fridaygoodfortune a free try of #juiceburst juiceburst. Though there's missing simple social tags on… https://t.co/ANlXUg7Bpd
6.194197480157143E17,51.520691,-0.142782,The don @toddlat repping #TTYA  #DONTCRYDONTBEG  #JISTY  #whenfriendswearyourgarms  #IWASBORNME @ BBC… https://t.co/skaF8vRWWi
6.1941988768599654E17,51.492909,-0.254624,Don't Put Salt To Wound by A-Mei is #nowplaying in Hare & Tortoise.
6.1941990737831117E17,51.530627,-0.117816,Me rn en route to work  http://t.co/TtgPB5C5rr
6.1942004306398822E17,51.51326,-0.13128,Oh hiya BEAUTIFUL London. Not a cloud in the sky! @ Old Compton Street https://t.co/EdTagMGmBt
6.19420053939712E17,51.6589,0.937893,Times & Heights for #WaltonOnTheNaze on 10th July 2015: 00:48 ▽ (0.50m) 06:59 ▲ (3.90m) 13:05 ▽ (1.00m) 19:25 ▲ (3.90m) #Essex #Tides
6.1942005648577741E17,51.479425,-0.202087,@NieceyMusicLove  💃💃😍😍
6.1942005723221197E17,51.6589,0.937893,Times & Heights for #Brightlingsea on 10th July 2015: 00:57 ▽ (0.50m) 07:20 ▲ (4.50m) 13:16 ▽ (1.00m) 19:46 ▲ (4.60m) #Essex #Tides
6.1942007127058432E17,51.50539,-0.107397,Killswitch Leach 5 tracks into album http://t.co/zruPkAKB6S http://t.co/QvrnJzWQxB
6.1942007111538688E17,51.555815,-0.278286,Transfer rumours and paper review – Friday  July 10 http://t.co/YknpSQx7En #COYS http://t.co/ns5YGJc9nw
