id,latitude,longitude,text
6.1816216984315904E17,51.508607,-0.200008,Sunday's Rum-Day in the hilltop hood! #howhardcanyoupout @ 158 on the Gate 🏩 https://t.co/JhCsvQSlLl
6.1816218438900531E17,51.491371,-0.22252,#G #ground #floor #hospital #charingcross @ Charing Cross Hospital https://t.co/STDZscn7Mh
6.1816221681942528E17,51.540197,-0.256081,Four years. I think of my Nana everyday  and the millions of memories will never fade. X (old pic) @… https://t.co/3VkaEDYJyT
6.1816223745120256E17,51.362628,-0.071814,Today on http://t.co/9tuFWRjMB9 🍦 @ Coombe Lodge Beefeater https://t.co/OuJ1PsI2Me
6.1816226390887629E17,51.526405,-0.185661,@galeys94 nice a..s but sorry it's all about the legs for me !!!😚😚☺️😉😉😉 http://t.co/D9IKch8Mte
6.1816226973054566E17,51.507222,-0.1275,I see London  I see France @ London  England https://t.co/3lJ7JMCyFH
6.1816227312792371E17,51.38205,0.079748,#wedding#bride#love#extensions#weddinghair @ Kings Hair at Home https://t.co/icRMKN0Esi
6.1816228792530944E17,51.750789,-0.33949,More Supermassive Black Holes Than We Thought! http://t.co/fbJc8eXDE3 #business #marketing
6.1816229415803699E17,51.509426,-0.132386,👋 nani #mufc #nani @luisnani by Asif http://t.co/kLO7kWO2QD
6.1816229842781389E17,51.555815,-0.278286,Spurs right to fight Southampton for Atletico man Toby Alderweireld http://t.co/ntGCtHSUBw #COYS
6.181623026055209E17,51.754237,-0.237058,I've agreed with my manager to fast for one day just to see what it's like
6.1816230611196314E17,51.457245,-0.021744,Lol ladywell park is a motive uno
6.1816231216849306E17,51.565323,0.089608,I was out cycling 14.57 km with #Endomondo #endorphins http://t.co/ZLDToKhu8u
6.1816231469348864E17,51.504849,-0.118225,I'm at Udderbelly Festival https://t.co/IAqbPqPPXF http://t.co/sgV0IXxkWa
6.1816234536224358E17,51.942623,0.289754,Recieved my @Missguided package and thing i was most looking forward to wasn't sent :( i go on hols weds eve!
6.1816236359486259E17,51.465355,-0.1561,Portuguese diner #cetaitBon @ Costa do Estoril https://t.co/YFYsNrgjqz
6.1816236968077312E17,51.519038,-0.143277,In studio! @ BBC Radio 1 & Radio 1Xtra Studios https://t.co/zTRPRz4YHH
6.1816237124947149E17,51.412854,-0.204403,Check out the fab Bug dessert table @lesenfantsparty made with our sweet treats #bugslife Love it! http://t.co/Krda1oM12M
6.1816239986302157E17,51.4986,-0.0757,The Beast Rises ....it's all for you Damien 🇬🇧 #SDCC2015 @ Bermondsey https://t.co/xNMrIeFtrK
6.1816241669055693E17,51.383348,-0.087919,@elizabethrwood me n u lunch soon 😋
6.1816243964176794E17,51.332222,-0.557778,Temp 15.3°C Wind 1mph Gust 6mph Press 1012.5hpa Cloud 2581 ft Rain 0.0mm Humidity 66% #Woking
6.1816244048905421E17,51.5072,-0.1275,THANK YOU FOR MY NEW ADDITION _jenbeard I lavvvvvv it 👭🎁🎈 #happylatebirthday #bffl #missyou @… https://t.co/TF9YaRpUbQ
6.1816246032811622E17,51.453763,-0.127039,@Beckyyjjones Hey Becky tweet a photo of you puckering up & tag O2 academy L'pool & Jake in order to win! GOOD LUCK
6.1816248207553741E17,51.499722,0.250278,#Thurrock #Weather 06/2200 Fcast:Fine  possible showers |Temp:17.0°C| Hum:64% UV:0 Sunset:21:17hrs |Baro:1020.0hpa Steady|WindGust 7.2mph
6.1816249246485709E17,51.516769,-0.143539,@LeannejMills @Dom_gooch we going Sunday for final ✌🏻️
6.1816249291787059E17,51.578982,0.008978,Peggy's classic "chase me" move #smileydogs #runningdogs #staffordshirebullterrier #staffiecross… https://t.co/y6UMFeQWOB
6.1816250201109299E17,51.379444,0.099444,Wind 0.0 km/h ---. Barometer 1015.4 mb  Falling slowly. Temperature 17.5 °C. Rain today 0.0 mm. Humidity 68%
6.1816250881428685E17,51.598611,-0.564444,Temp: 17.0°C  Wind:0.0mph  Pressure: 1015.07hpa Steady  Rain Today 0.0mm.  Forecast: Fine weather
6.1816251087366554E17,51.500753,-0.12468,BONG!  BONG!  BONG!  BONG!  BONG!  BONG!  BONG!
6.1816251084846285E17,51.579056,-0.097149,@Amaya_fs non mais mongole je parle de la ville en elle même
6.1816251571391283E17,51.874722,0.986944,Wind 1.6 mph S Barometer 1015.1 mb Falling slowly  Temperature 18.0 .C  Rain today 0.0 mm  Humidity 21% @ 22:00:02.#ukweather.#weather
6.1816251574729933E17,51.498611,-0.541944,Wind 1.1 mph NNW. Barometer 1013.9 hPa  Falling slowly. Temperature 18.4 °C. Rain today 0.0 mm. Humidity 67%
6.1816251882603315E17,50.8,0.046944,Wind 2.1 kts WSW. Barometer 1018.9 hPa  Falling slowly. Temperature 16.8 °C. Rain today 0.0 mm. Humidity 79%
6.1816252923211366E17,51.868056,0.731111,Wind 2.0 mph SW. Barometer 1015.14 mb  Steady. Temperature 17.8 °C. Rain today 0.0 mm. Humidity 64%
6.181625375536128E17,51.234444,-0.2,Temp: 16.9°C Falling. Wind max(last 10mins):0.0mph. Pressure: 1016.2hpa Rising. Rain Today 0.0mm. Rainfall last 24hrs 0.0mm. #reigate
6.1816254441970893E17,51.534094,-0.106611,At the O2 Islington to see @TheLondonSouls 😜🎸🎤
6.1816255097956762E17,51.617222,-0.601111,Wind 0.0 mph WSW. Barometer 1016.5 hPa  Falling slowly. Temperature 18.0 °C. Rain today 0.0 mm. Humidity 18%
6.1816255163809382E17,51.4825,0.376667,Wind 2 mph SW. Barometer 1016.7 mb  Falling slowly. Temperature 18.2 °C. Rain today 0.9 mm. Humidity 67%
6.1816255276218778E17,51.525883,-0.095357,Is McEnroe drunk? #wimbledon #highlights
6.1816258584267981E17,51.508163,-0.590233,Pakistani siyasi talk shows #SastiTafreeh
6.1816262192206643E17,51.365,-0.251,21:56 BST: 16.6°C  68%  2.5 / 6.9 mph SSE  0.0 mm/hr  1017 hPa falling slowly http://t.co/JuQpPRxtB9
6.1816264795190067E17,51.52601,-0.049645,@backpackbabe_ what a great photo!! 👍
6.1816266115979264E17,50.873876,-1.807238,Surprisingly not a time lapse #hipstamatic #filter @ Somerley Estate https://t.co/DMG3phrsBD
6.1816266986295706E17,51.477086,-0.197661,@petewhiteley1 top man. Glad you liked it.
6.1816268852339917E17,51.433742,-0.214029,Wimbledon tea break with this lady... @ The All England Lawn Tennis Club  Wimbledon  London SW19 https://t.co/eKmsAHENHr
6.1816270826177331E17,51.514814,-0.130035,My friend: can you imagine being able to sing like that ?!! 😂😂😂💀 #death metal #ouch #nope
6.1816275638304768E17,51.501885,-0.123085,#birthdayweek in London town! Let's go! @ Big Ben https://t.co/3IxgBErqj6
6.1816276276679475E17,51.754099,-0.237205,That's like no liquids or food from 3:10am to 9:30pm
6.1816276827808973E17,51.456111,-0.341667,What a great day meeting the @englandrugby players at the @canterburynz #RWC player shirt launch. Was… https://t.co/qcdurfa4Bc
6.1816280295240499E17,51.754212,-0.237412,18 hours
6.1816280908029133E17,51.487445,0.049287,Guys do that a lot.
6.1816281457903206E17,51.56198,-0.13797,Hi new followers. Welcome to my Twitter feed (and all the coffee it brings).
6.1816284255920538E17,51.453781,-0.127095,@hannahround94 Hey Hannah tweet a photo of you puckering up & tag O2 academy Leeds & Jake in order to win! GOOD LUCK
