id,latitude,longitude,text
6.5670647307912806E17,51.50469974,-0.08659775,It's going to be wet in London today. I hope you stay dry. I need to buy a new brolly ☔️🇬🇧  Thanks to… https://t.co/tDhmLx2C2T
6.5670649638685491E17,51.5002,-0.126236,Wo liegt London? https://t.co/fgfAZGaXT0 #London #quiz
6.567065128537088E17,51.5063,-0.1271,1. #BackToTheFuture 2. #PerfectMusicVideo 3. #TIDALX1020 4. #NationalShutDown 5. #BTTFDAY  2015/10/21 06:34 BST https://t.co/do7Hdxwcnc
6.5670651545419776E17,51.5063,-0.1271,6. Arsenal 7. Star Wars 8. Bayern 9. Douglas Costa 10. Bellerin  2015/10/21 06:34 BST #trndnl https://t.co/do7Hdxwcnc
6.5670674379207885E17,51.54130927,-0.00319533,#Stratford 06:35 to #ClaphamJunction is 6 minutes late . https://t.co/jLGOYUX9A1
6.5670696689126605E17,51.5072,-0.1275,@royalacademy #aiweiwei #aiweiweiexhibit SACRED #beautiful @ London  United Kingdom https://t.co/FHhdywpMTa
6.5670701250435891E17,51.55485069,-0.10848736,Depa kata dia memang laju pagi tadi #arsenal #championsleague… https://t.co/5tzGzrjznz
6.5670714157566771E17,51.3600655,-0.3389443,Lashes by #alexandrahollands ....I spy with my Big eye... #cobhamlashes #cobham #surreymum… https://t.co/2N1O9E1Tpd
6.5670724181957427E17,51.5063,-0.1271,'Yoná Magalhães' appeared on Tuesday 20 at the 14th place in the Top20 of Worldwide's Trends: https://t.co/h9jEA1pucG #trndnl
6.5670725591659725E17,51.5063,-0.1271,The hashtag #vote5sos took the 3rd place in the Top20 of United Kingdom's Trends for Tuesday 20: https://t.co/p4BwiEwpJe #trndnl
6.5670737341999104E17,51.74972626,-0.34017639,M25 anti-clockwise between J21 and J20 | Anti-clockwise | Congestion: On the M25… https://t.co/gNK4pAWsDv #stalbans #harpenden
6.5670737477474714E17,51.74972626,-0.34017639,M25 anti-clockwise between J19 and J18 | Anti-clockwise | Accident: On the M25 anti-clockwise… https://t.co/3CHuGt6kS8 #stalbans #harpenden
6.5670748607064064E17,51.59759911,-0.4114407,@DaveAshton_ @eden_charles @thornton_dt @johnwalsh88 @JohnBrouder time and place and I'll be there.
6.5670749135965798E17,51.5063,-0.1271,On Tuesday 20  'Aidy Ward' was Trending Topic in London for 4 hours: https://t.co/2f3cNnSeI4 #trndnl
6.5670759887226061E17,51.44660151,-0.35811409,@SamHooper @paulmasonnews @tildeni @tomparkinson
6.56707623878656E17,51.51312043,-0.13318437,Panic on the streets of London panic on the streets of Birmingham  I wonder to myself  Could life… https://t.co/7tboJjrEDT
6.5670773074956698E17,51.33222222,-0.55777778,Temp 7.9°C Wind 8mph Press 1015.7hpa Falling Cloud 370 ft Rain 1.9mm Humidity 94% #Woking #UKWeather
6.5670775177140224E17,51.44197393,-0.08955078,StockMarketWire FTSE100 tipped to open higher this morning https://t.co/MCNfp5T7EI https://t.co/GJtVCdlZFY
6.5670775481646285E17,51.44197393,-0.08955078,StockMarketWire Press Roundup https://t.co/Tlri0WuUiR https://t.co/GJtVCdlZFY
