id,latitude,longitude,text
6.5373327663332966E17,51.53407819,-0.05612291,Truly blessed to be surrounded by such beautiful inspiring friends on this birthday // infinite… https://t.co/k8HMiLWcLJ
6.5373331004931277E17,51.5072,-0.1275,🕓🕖🕛🕘🕡🕤🕚🕔🕘🕡 @ London  United Kingdom https://t.co/kAu3QcUjYb
6.5373345848587878E17,51.5072,-0.1275,This is Slam Cartel's last live show in London this year  it's at The Camden Barfly on Thursday 22nd… https://t.co/IzoH3QqemK
6.5373364154210714E17,51.76431166,-0.24003318,@Saudi_Pharma  For diphenhydramine child doses References BNF 70  Note in box
6.5373366649387418E17,51.5063,-0.1271,Trend Alert: 'Lady Marmalade'. More trends at http://t.co/do7Hdxwcnc #trndnl http://t.co/KNJc19D6ot
6.5373366908177203E17,51.5063,-0.1271,Trend Alert: #RAW. More trends at http://t.co/do7Hdxwcnc #trndnl http://t.co/SObL24IGmd
6.537337443862487E17,51.47044208,-0.45869912,Cara  por mim eu vivia de aeroporto em aeroporto pelo mundo. E se viajar fosse de graça  vocês só… https://t.co/tFjJCgGDn9
6.5373391891556352E17,51.53463,-0.07663,#saltandpepper #dededededededededededededededede @ Haggerston https://t.co/w3KbUaKAyE
6.5373397576941568E17,51.50795004,0.03226239,@studiosavvy1 kass_vaughan at #sassoonacademyofficial #hairshow in #London #styleinspiration… https://t.co/vk1te24DjS
6.5373401748174438E17,51.76431175,-0.24003239,@Saudi_Pharma  اعتقد الان انت مبسوط 😊
6.5373403123063603E17,51.5,-0.13,Gothorum Grotii. Constantin. Porphyrogenitus de Administrat. Imperii  l. ii. c. l—30  l. iii. c. 5  6  in tom. iii. p. 38:) yet the epistle
6.5373409118401741E17,51.5,-0.13,from the massacre to the most part fatal to one of his life and liberty of choice was ratified by the triple structure was constantly to be
6.537341035739177E17,51.5105384,-0.5950406,We're #hiring! Read about our latest #job opening here: Electronics Engineer - http://t.co/AEXcqQdxSL http://t.co/BQYb0LoYOO
6.5373418061077709E17,51.5,-0.13,passed  the vices  and are concealed. Should the victorious Goths. The promiscuous carnage continued three days  obtained with more energy
6.5373423204972134E17,51.5,-0.13,and refinement. From the triumph of Alexander himself.
6.5373426204307456E17,51.50342549,-0.11946901,l'OCIO #londoneye #cocacola @ The Official London Eye https://t.co/rG4bf1yuFh
6.5373435155804979E17,51.510173,-0.098438,#ballerzkorna #versace #versus #versace #ballin #ballout #biglabels #inseason #brandnew #InstaGood… https://t.co/FWzeJiqCX1
6.5373440284597043E17,51.5002,-0.126236,Travelling to London or just twittering about London? http://t.co/sBbyx2c4ZP #London
6.5373440644472013E17,51.5002,-0.126236,Where is London on the map? Play the game at http://t.co/sBbyx2c4ZP #London
6.5373441764769792E17,51.5002,-0.126236,Can you find London on the map? Just try it at http://t.co/sBbyx2c4ZP #London
6.5373443676956262E17,51.69040204,-0.41859426,Booked a trip to Europe so I'm going through old Europe photos and… https://t.co/eUmTsZ4GIy
6.5373445178936525E17,51.5072,-0.1275,Gaudi you genius❤️Pic from my latest stop over in Barcelona 💫 In the next few days I will be posting… https://t.co/iJR1jyMBCx
6.5373459904699187E17,51.5466614,-0.13216,Camden Town - London   #camden #camdentown #London #Uk #streetart #street #streetphotography… https://t.co/txjf9mXrB5
6.537348248013865E17,51.5242577,-0.071783,Best #pinacolada ever #londoncocktailweek2015 #lcw #lcw15 #cocktails  You should go and try it !! @… https://t.co/MeY63Gx6KR
6.5373512716874138E17,51.90227525,-0.65138507,Harder Faster Stronger by Music Works is #nowplaying in Anytime Fitness.  Download it now at http://t.co/2lPYZoOJ0d
6.5373517695503565E17,51.750789,-0.33948975,British Police Stop 24/7 Monitoring of Julian Assange At Ecuadorian Embassy http://t.co/8l7zL88G7J #business #marketing
6.5373533367113728E17,51.76431175,-0.24003239,@Saudi_Pharma الجهاز لدي التصوير  يعطي صورة غير واضحه  ((أحاول))😔
6.5373541567384781E17,51.49153778,-0.12660027,Speciale 59° BFI London Film Festival: l’incontro con Saoirse Ronan http://t.co/Rqy7Wa4mDe
6.5373561918994022E17,51.46295945,-0.13571776,100 000 Watts by Amp Live is #nowplaying in MOMMI  London.
6.5373561909772288E17,51.48023622,-0.1975017,Nineteen Hundred and Eighty-Five by Paul McCartney And Wings is #nowplaying in Elk Bar  London.  Download it now at http://t.co/vcNGtbc5OU
6.5373561926965658E17,51.49960344,-0.16305269,Virgo Rising by Wayne Shorter is #nowplaying in Harrods  London.
6.5373566337695334E17,51.5002,-0.126236,Travelling to London or just twittering about London? http://t.co/sBbyx2c4ZP #London
6.537356705449984E17,51.5002,-0.126236,Can you find London on the map? Just try it at http://t.co/sBbyx2c4ZP #London
6.5373567413118157E17,51.5002,-0.126236,Where is London on the map? Play the game at http://t.co/sBbyx2c4ZP #London
6.5373569047636787E17,52.01302,0.347593,Don't Dream It's Over by Crowded House is #nowplaying in The Plough Bar & Grill.  Download it now at http://t.co/tDVihDoYGk
6.5373569204923597E17,51.49960344,-0.16305269,Beautiful by Mali Music is #nowplaying in Harrods  London.
6.5373575254788915E17,51.76431175,-0.24003239,@Saudi_Pharma http://t.co/SEvQofeJvt
6.5373580173849395E17,51.74951371,-0.33948975,VIDEO: Pay by ring? The new ways to buy goods http://t.co/8AQLl1dA3R #business #marketing
6.5373597819305574E17,51.76431175,-0.24003239,@Saudi_Pharma http://t.co/Wmfzo8tKXq
6.537361223093207E17,51.49586383,-0.14477371,The Thames river cruise experience!! #london #tourist #thames #cruise @ Tower Bridge - Thames River -… https://t.co/i7uhS8evAo
6.5373619513069158E17,51.5063,-0.1271,Trend Alert: 'Joan Rivers'. More trends at http://t.co/do7Hdxwcnc #trndnl http://t.co/oBZ1qUGehR
6.5373641882564198E17,51.76431175,-0.24003239,@Saudi_Pharma http://t.co/cuM63at9nQ
6.5373671677221274E17,51.76430964,-0.24003462,@Saudi_Pharma  عساك راضي دكتور 😊
6.5373687825290445E17,51.49972222,0.25027778,#Thurrock #Weather 13/0200 Fcast:Settled fine |Temp:8.0°C|Rain2Day0.0mm |Baro:1024.0hpa Steady|WindGust 12.2mph NW
6.5373689431711334E17,51.76946682,-0.33446979,I love @PipSteww because I can hurl abuse at him and he doesn't give a shit. We got that hate-hate relationship. http://t.co/EzDoM70iBJ
6.5373689825554022E17,51.33222222,-0.55777778,Temp 5.7°C Wind 1mph Press 1016.8hpa Falling slowly Cloud 426 ft Rain 0.0mm Humidity 93% #Woking #UKWeather
6.5373691815755776E17,51.5002,-0.126236,Where is London on the map? Play the game at http://t.co/sBbyx2c4ZP #London
6.5373691910127616E17,51.500753,-0.12468,BONG! BONG! BONG! BONG! BONG! BONG! BONG!
6.5373691949969818E17,51.59861111,-0.56444444,Temp: 7.6°C  Wind:0.0mph  Pressure: 1020.53hpa Steady  Rain Today 0.0mm.  Forecast: Fine weather
6.5373692009948365E17,51.5002,-0.126236,Can you find London on the map? Just try it at http://t.co/sBbyx2c4ZP #London
6.537369254136832E17,51.23444444,-0.2,Temp: 8.4°C Falling. Wind max(last 10mins):4.9mph. Pressure: 1020.0hpa Rising. Rain Today 0.0mm. Rainfall last 24hrs 0.0mm. #reigate
6.5373693528285594E17,51.64166667,0.36444444,#weatherhutton #essex Fine  possible showers Temp 7.5°C Humid 91% Wind 0.7m/s NW Baro 1011.1 hPa Steady Rain Today 0.0mm
6.5373694390635315E17,51.87472222,0.98694444,Wind 1.6 mph NNW Barometer 1019.5 mb Steady  Temperature 7.8 .C  Rain today 0.0 mm  Humidity 76% @ 02:00:07.#ukweather.#weather
