id,latitude,longitude,text
6.5388457982925619E17,51.5072,-0.1275,💫✨🌟💜👑♑️ #ital #soul #Awakened #ThirdEye #Alignment #Chakras #spritual #vortex #God #Universe Source… https://t.co/6peVOMBCxj
6.5388461941089894E17,51.5356458,-0.64238438,#RensKitchen Love my #neighbour She said 'with your business could you use this' #BBQ  I obviously… https://t.co/1IJ5Gveef1
6.5388462095455437E17,51.4832476,-0.0100725,South Lift (Cutty Sark) is working. 13/10/2015 10:46:56 GMT
6.5388464436717158E17,51.552718,-0.113607,KOJEY RADICAL "OPEN HAND" [DIR. BY THE REST] https://t.co/hRsI45phes
6.5388467201603174E17,51.43910519,0.27020389,The Boy Who Sailed the Ocean in an Armchair is our kid's book of the month  and it's been a very… https://t.co/7L2T8LO9e3
6.5388472507385037E17,51.532222,-0.156667,Frieze 🇬🇧 @ Regent's Park https://t.co/TSyxbvNypl
6.5388472707048653E17,51.24513016,-0.58491144,Skills 😂☺️ @houghton_j @ Airhop Guildford https://t.co/fkJyrl49CL
6.5388474736666624E17,51.4832476,-0.0100725,South Lift (Cutty Sark) has stopped working. 13/10/2015 10:47:26 GMT
6.5388475899327693E17,51.22649312,-0.72210498,@SurreyLife judging has commenced for this years winners #FSBSurreyawards @FSBSWS with @AntonioFalco and @Gatwick_Airport
6.5388478449464934E17,51.4864715,-0.0091968,North Lift (Island Gardens) is working. 13/10/2015 10:47:35 GMT
6.5388479576897126E17,51.9486313,0.99542,A new batch of my #Dedham county #sourdough loaves ready to start off the week. #baking #bread… https://t.co/Pb6Hfvvafg
6.5388483331640115E17,51.53217096,-0.17737522,Y aqui yo  aprovecho la cámara del cruce de Abbey Road para tomarme la… https://t.co/xpBzJkZc6p
6.5388486130915738E17,51.51307333,-0.13215333,Touch-ups! @grouchoclubsoho @hotpatooties #soho #carnabystreet #b4films @ Groucho Club Dean Street https://t.co/iFyMssn7GJ
6.5388487189977498E17,51.5261697,-0.07987774,Good morning! #strongroomstudios @ Strongroom London https://t.co/tSQ23K18cO
6.5388487270506906E17,51.4832476,-0.0100725,South Lift (Cutty Sark) is working. 13/10/2015 10:47:56 GMT
6.5388490294587802E17,51.64152489,0.62832154,#Greens: Greens condemn disproportionate use of tasers against black people https://t.co/MPja4QNxgr
6.5388490947232154E17,51.4864715,-0.0091968,North Lift (Island Gardens) has stopped working. 13/10/2015 10:48:05 GMT
6.538849108145152E17,51.58163645,-0.09947512,Suprizleri severim 😁 (@ Tulip Holidays) https://t.co/6LwrAEtg3t
6.5388494575306752E17,51.55516693,-0.10095897,@ProPlusTaxi uber breaking law so insurance void. That's why this; http://t.co/7S0uq9cr5P
6.5388496091549696E17,51.4907455,-0.1664813,Up your accessory game with this Hermès Evelyne!  #hermes #hermesbag #hermeslover #hermesevelyne… https://t.co/iqfnLMDXwV
6.5388497372069888E17,51.420703,-0.1440282,@ejonesjewellers #LadyChicBlue
6.5388499894106112E17,51.4832476,-0.0100725,South Lift (Cutty Sark) has stopped working. 13/10/2015 10:48:26 GMT
6.5388499987221709E17,51.5072,-0.1275,A city to love @ London  United Kingdom https://t.co/HWMl9Z07jq
6.5388502016422298E17,51.50651,-0.1253,There is really something in this mantra "from cascade to conversation" from Oxfam's Saskia Jones @ciprinside #makinganimpact15
6.5388503590125568E17,51.4864715,-0.0091968,North Lift (Island Gardens) is working. 13/10/2015 10:48:35 GMT
6.5388503732298957E17,51.50538977,-0.10739665,The Grahams Release 'Biscuits' Video http://t.co/79373FAJCz http://t.co/oBWMd5VaPN
6.5388505024159744E17,51.50075556,-0.12466111,Impozing. Complex. Iconic.   #London #londonarchitecture #iconiclondon #architecture #story… https://t.co/YyuMfW7Tcj
6.5388505412547789E17,51.44727916,0.01386761,@ybeitollahi @NegarMortazavi @drninaansary  @KatharineQ likewise Yasamin  likewise 😙😙
6.5388505626457702E17,51.5072,-0.1275,#fightcancer @ London  United Kingdom https://t.co/EoIkxmi7AD
6.5388507156539392E17,51.46255891,-0.13714488,Stolen Dance by Milky Chance is #nowplaying in Bison and Bird  London.
6.5388509331286426E17,51.4485629,0.0298968,@Panathlon with Thomas Clements  coaching the emerging players from 2 schools http://t.co/5zyhrGFYx6
6.5388512184253235E17,51.47171,-0.468103,LHR-AMS-PVG (@ London @HeathrowAirport (LHR) in Hounslow  London) https://t.co/l77tsKRWA8
6.5388512399412019E17,51.5072,-0.1275,Rp myspiritualjourney 💫✨🌟💜👑♑️ #ital #soul #Awakened #ThirdEye #Alignment #Chakras #spritual #vortex… https://t.co/yNVRMQbkeS
6.5388512469884109E17,51.4832476,-0.0100725,South Lift (Cutty Sark) is working. 13/10/2015 10:48:56 GMT
6.5388514788481843E17,51.5001524,-0.1262362,Want to work in #London? View our latest opening: http://t.co/Y5FBVDAP04 #Hospitality #Job #Jobs #Hiring
6.5388516138647552E17,51.4864715,-0.0091968,North Lift (Island Gardens) has stopped working. 13/10/2015 10:49:05 GMT
6.5388519185795891E17,51.507351,-0.127758,[Fashion News] – I Have Nothing To Hide http://t.co/6Ngj9w4IDx http://t.co/5kwQD2as0x
6.5388522263587226E17,51.35827733,0.25375841,Good seeing this #bmw in action from above! #motorsport #racing #dji #djiglobal #fpv #drone… https://t.co/lYSD9lcAzg
6.5388525062025626E17,51.4832476,-0.0100725,South Lift (Cutty Sark) has stopped working. 13/10/2015 10:49:26 GMT
6.5388527734214656E17,51.54112292,-0.05762988,http://t.co/0hsVeMUXmA
6.5388528714842522E17,51.4864715,-0.0091968,North Lift (Island Gardens) is working. 13/10/2015 10:49:35 GMT
6.5388531595496243E17,51.5191635,-0.2168686,We've always got something on the back burner - today we are @crave_news @merchantsqevent #Paddington #streetfood http://t.co/NdsKJQjC5v
6.5388533493825126E17,51.8097823,-0.2376744,Can you recommend anyone for this #job? Key Account Manager - Wound Diagnostics - National - http://t.co/rcCJUEQ8YR #Hertfordshire  England
6.5388535123741901E17,51.5072,-0.1275,Ludo Sans is a handcrafted sans serif typeface and a collaboration with @janinasitzmann #typeface… https://t.co/82Qsspgw3D
6.5388535207208141E17,51.5330849,-0.1195872,#vegan chocolate glazed doughnuts.  We are open until 6.30pm today.  Our take-away menu is on our… https://t.co/srUT4Zhqkm
6.5388537568598835E17,51.4832476,-0.0100725,South Lift (Cutty Sark) is working. 13/10/2015 10:49:56 GMT
6.5388538029962445E17,51.467586,-0.361799,Interested in a #Hospitality #job near #Hounslow? This could be a great fit: http://t.co/2XOPhkfjNl #Hiring
6.5388538159150285E17,51.5072,-0.1275,💫✨🌟💜👑♑️ #ital #soul #Awakened #ThirdEye #Alignment #Chakras #spritual #vortex #God #Universe Source… https://t.co/FYTMiHmczm
6.5388539449744589E17,51.55005791,-0.13041973,Stretching out those birthday calories 😁🍰🌸 #everthingsrosie #elevensies… https://t.co/ntbSdYYb7u
6.5388540034434253E17,51.4750393,0.0693562,Property Alert: 2 Bedroom Flat For Sale http://t.co/bFZ8fgiLV4  #EglintonHill #Woolwich #SE18 £265 000 http://t.co/k8m0qw43B6
6.5388541276363981E17,51.4864715,-0.0091968,North Lift (Island Gardens) has stopped working. 13/10/2015 10:50:05 GMT
6.5388541394223514E17,51.50885122,-0.08404403,Liberty Consulting Partners LLP. Come and talk with us today in one of the biggest London Law Expo… https://t.co/zAI1iObHXY
6.5388542739341312E17,51.54108797,-0.05768768,http://t.co/yIASUEwdrx
6.5388542785041613E17,51.5302544,-0.0774953,Skin fade by leighforsyth 👌🏻😏 #styling #photooftheday #hair #fade #classic #beer #instagood #vintage… https://t.co/KOt0D2IjFC
6.5388544556315034E17,51.51439453,-0.243574,Have a good day MAJA Global Fans.. Happy DM lagi always update many thanks 😘😘.. Watch later #AngProbinsyanoBagongBuhay at TFC
6.5388545793213235E17,51.492292,-0.193033,It's so freezing... (@ Earl's Court in London  Kensington) https://t.co/ebWZY7tJ4n
6.5388550364164506E17,51.4832476,-0.0100725,South Lift (Cutty Sark) has stopped working. 13/10/2015 10:50:27 GMT
6.538855189591081E17,51.5001524,-0.1262362,Can you recommend anyone for this #BusinessMgmt #job? http://t.co/CQmRvkuHyU #London  UK #Hiring #CareerArc
6.5388552468028621E17,51.5600798,0.0950427,I was out walking 1.66 km on Oct 9 with #Endomondo #endorphins http://t.co/GqJwahKq3p
6.5388553840823091E17,51.4864715,-0.0091968,North Lift (Island Gardens) is working. 13/10/2015 10:50:35 GMT
6.5388556789420032E17,50.6833333,-1.1,#Tides for #BembridgeHarbour today: 12:31am HW 3.1m  6:31am LW -0.1m  12:55pm HW 3.2m  6:52pm LW 0.0m. #ktt http://t.co/cCje6Xof3g
6.538855865083945E17,51.5072,-0.1275,💫✨🌟💜👑♑️ #ital #soul #Awakened #ThirdEye #Alignment #Chakras #spritual #vortex #God #Universe Source… https://t.co/i8tJoLLk0D
6.5388561804970803E17,51.51741228,-0.1355811,I'm at Buro Happold in London  UK https://t.co/OiKVw07pGo
6.5388565894413107E17,51.42651254,-0.17343639,Why do people choose to have conversations in doorway
6.538856576270295E17,51.5072,-0.1275,Shooting in London. @ London  United Kingdom https://t.co/VZO7hh0HQf
6.5388565899437261E17,51.44197393,-0.08955078,StockMarketWire UPDATE: Pound/Dollar down -0.61% @ 1.5250 http://t.co/urKOq514An http://t.co/GJtVCdlZFY
6.5388566173336781E17,51.53137382,-0.12417555,I'm at London King's Cross Railway Station (KGX) - @nationalrailenq in London  Greater London  Greater London https://t.co/mYxAfrsA1U
6.5388566411990221E17,51.4864715,-0.0091968,North Lift (Island Gardens) has stopped working. 13/10/2015 10:51:05 GMT
6.5388572648081408E17,51.57416667,-0.12138889,Introducing the amazing very talented Miles to the B.Moore Fitness team 😁👍🏻 #baby #teammiles… https://t.co/rYpGt6bFzr
6.5388573585511219E17,51.51307333,-0.13215333,Jonny and Alan from b4films hard at work 🎥🎵with @hotpatooties #lightscameraaction @ Groucho Club Dean… https://t.co/0thxjoJnmm
6.538857503798313E17,51.467586,-0.361799,Interested in a #Hospitality #job near #Hounslow? This could be a great fit: http://t.co/a8SbDqqGED #Hiring
6.538857865682985E17,51.44197393,-0.08955078,StockMarketWire Director Deals - DRS Data & Research Services PLC (DRS) http://t.co/5EjxhZ13oi http://t.co/GJtVCdlZFY
6.5388578834251776E17,51.44197393,-0.08955078,StockMarketWire Director Deals - Arrow Global Group (ARW) http://t.co/YJ9PxkcKjC http://t.co/GJtVCdlZFY
6.5388578914369946E17,51.4864715,-0.0091968,North Lift (Island Gardens) is working. 13/10/2015 10:51:35 GMT
6.5388579035577958E17,51.44197393,-0.08955078,StockMarketWire Director Deals - BlackRock Latin Am (BRLA) http://t.co/JfGHsjtZ5m http://t.co/GJtVCdlZFY
6.5388579223896064E17,51.44197393,-0.08955078,StockMarketWire Director Deals - Polar Capital Technology Trust Plc (PCT) http://t.co/Yt3v1CF44v http://t.co/GJtVCdlZFY
6.5388579380763443E17,51.44197393,-0.08955078,StockMarketWire Director Deals - BP PLC (BP.) http://t.co/8qZRsxx6rJ http://t.co/GJtVCdlZFY
6.5388579970077901E17,51.51564278,-0.22476806,Ano kaya pagdududahan ni Glen abangan yan sa #AngProbinsyanoBagongBuhay
6.5388583390954701E17,51.5154686,-0.2049504,Ready for another special night.. 👊🏻🍖  #smokeandmeat #electricfamily #tuesdaynight @ Electric Diner https://t.co/fDcS0VJoUA
6.538858788766679E17,51.4832476,-0.0100725,South Lift (Cutty Sark) is working. 13/10/2015 10:51:56 GMT
6.5388590476797952E17,51.44197393,-0.08955078,StockMarketWire Director Deals - Tesco PLC (TSCO) http://t.co/22MvFCRQwY http://t.co/GJtVCdlZFY
6.5388590655895962E17,51.44197393,-0.08955078,StockMarketWire Director Deals - Tesco PLC (TSCO) http://t.co/pZp8W1xt5W http://t.co/GJtVCdlZFY
6.5388590718819123E17,51.56530168,-0.45906778,…. When the Spanish plumber cuts the wrong pipe….. #doublecheck.
